id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
271430,"Luxury, best quarter free parking no cleaning fees",1416183,Fadoflats,Lisboa,Santa Maria Maior,38.71291,-9.14234,Entire home/apt,160,2,244,2024-10-25,1.65,10,111,36,24027/AL
273835,Challet Joset I Old Fashioned House,1432350,Samantha,Cascais,Carcavelos e Parede,38.69186,-9.35836,Entire home/apt,115,3,41,2024-09-03,0.30,3,209,7,
279549,"3 Bedrooms, 3 bathrooms and terrace - Chiado",1457564,Ines,Lisboa,Misericrdia,38.7086,-9.14347,Entire home/apt,250,5,356,2024-11-23,2.33,2,235,36,35949/AL
281407,BERNARDIM BROWN IN CENTRAL LISBON,1466881,Victor,Lisboa,Arroios,38.72605,-9.14286,Entire home/apt,214,3,11,2024-07-06,0.12,7,304,3,15252/AL
286706,BERNARDIM GREY IN CENTRAL LISBON,1466881,Victor,Lisboa,Santo Antnio,38.72486,-9.14329,Entire home/apt,120,3,9,2019-11-02,0.07,7,343,0,AL15255
291676,BAIRRO ALTO APARTMENT in Lisbon 3º,682628,Paulo Eduardo,Lisboa,Misericrdia,38.71308,-9.14514,Entire home/apt,185,365,12,2022-07-26,0.08,5,365,0,2696/AL
291999,C1 Novo A/C Charme Centro Histórico Lisboa B. Alto,1029524,Seven Hills Apartments,Lisboa,Misericrdia,38.71099,-9.14829,Entire home/apt,78,2,372,2024-10-13,2.37,22,315,13,61842/AL
297131,Lovely Apartment close to the sea,1532497,Maria,Cascais,Cascais e Estoril,38.69918,-9.43981,Entire home/apt,99,3,35,2019-08-25,0.23,1,348,0,35001/AL
506047,BAIRRO ALTO Ap (Free Pocket Wi-Fi),2494477,Paulo,Lisboa,Misericrdia,38.71382,-9.14689,Entire home/apt,106,2,284,2024-11-17,1.86,3,180,28,18534/AL
515794,Look this very nice double room,879007,José Carlos,Torres Vedras,Ramalhal,39.13224,-9.23682,Private room,,1,0,,,1,0,0,
526914,Tranquilidade em Lisboa / Lisbon Tranquility,2589476,Rui,Lisboa,Ajuda,38.70734,-9.19626,Private room,50,1,409,2024-12-02,2.98,1,361,46,
528641,Lisbon Tejo Apartment Best Location and River View,2414871,Carla,Lisboa,Misericrdia,38.7074,-9.14209,Entire home/apt,173,3,396,2024-11-18,2.63,1,275,22,83492/AL
528892,Casa do Jardim - a lovely corner!!!,763034,Eduardo,Mafra,Igreja Nova e Cheleiros,38.89015,-9.31153,Entire home/apt,65,2,46,2023-08-22,0.32,2,334,0,65979/AL
535226,ALMIRANTE77 now with double glazing,2372087,Albertino,Lisboa,Arroios,38.72735,-9.13494,Entire home/apt,229,3,63,2024-08-27,0.42,63,308,16,
537107,Great Apartment in the Old Town I,914126,Martin,Lisboa,Santa Maria Maior,38.71127,-9.13762,Entire home/apt,232,1,206,2024-11-13,1.37,15,237,45,4538/AL
538364,Castelo Patio Apartment 6-8 persons,2644593,Thi Hien,Lisboa,Santa Maria Maior,38.7144889831543,-9.134299278259277,Entire home/apt,170,3,141,2024-11-06,0.99,1,241,21,19710/2015
538667,Studio Santa Catarina (68m2),2643430,Ana,Lisboa,Misericrdia,38.71052,-9.14874,Entire home/apt,,15,14,2022-08-27,0.11,1,0,0,
539896,Lovely Garden Annex Cascais Sintra,2652477,Maria Antónia,Sintra,Rio de Mouro,38.75727,-9.35827,Entire home/apt,70,2,234,2023-10-16,1.54,1,348,0,
543049,B1 Bairro Alto BICA Central Espaçoso e Luminoso,1029524,Seven Hills Apartments,Lisboa,Misericrdia,38.71033,-9.14651,Entire home/apt,88,2,412,2024-11-16,2.77,22,352,44,450/AL
543783,Tram 28: Perfect View over Alfama!,901710,"André, Ricardo & Luís",Lisboa,Santa Maria Maior,38.71089,-9.13022,Entire home/apt,71,2,578,2024-12-03,3.86,3,343,40,
544784,Clara's cosy corner,2678906,Clara,Lisboa,Santa Maria Maior,38.715,-9.13576,Entire home/apt,90,3,89,2024-11-01,0.76,1,128,22,47121AL
547502,Spacious with amazing seafront view @ ocean side,2691427,Anabela,Cascais,Cascais e Estoril,38.69392,-9.37232,Entire home/apt,,4,110,2024-10-04,0.80,1,0,4,51174
553492,Have a nice stay!,2720064,Manuela,Torres Vedras,"S.Pedro e Santiago, S.Maria e S.Miguel, e Mataces",39.1019,-9.28356,Entire home/apt,65,3,40,2024-09-25,0.40,1,358,3,33451/AL
557764,Lovely & Cozy with Amazing View & Central Location,2742343,André,Lisboa,Arroios,38.7162,-9.13928,Entire home/apt,91,3,282,2024-12-01,1.88,2,319,63,5807/AL
558363,Lisbon City Break NEW apartment!,2745833,Mauro,Lisboa,Avenidas Novas,38.7437,-9.14895,Entire home/apt,95,14,69,2023-11-23,0.50,1,0,0,
559455,Beautiful apartment BAIRRO ALTO 22,136230,David,Lisboa,Misericrdia,38.70984,-9.14977,Entire home/apt,75,1,192,2024-08-18,1.28,7,222,17,80237/AL
564050,Apartment in historical Alfama,2773320,Pedro,Lisboa,So Vicente,38.71366,-9.12601,Entire home/apt,55,2,460,2024-11-25,3.07,1,327,36,5633/AL
712034,FONTE DO CABO APARTMENT,3664224,Ana,Mafra,Ericeira,38.96218,-9.4144,Entire home/apt,,3,26,2018-08-03,0.19,1,0,0,
713782,Vintage Bairro Alto Lisbon Apartment,3674919,Simoes,Lisboa,Misericrdia,38.71268,-9.1438,Entire home/apt,360,3,56,2024-10-25,0.43,3,305,3,13917/AL
715030,"Charming apartment, Principe Real - 1 bedroom",6191581,Jorge,Lisboa,Santo Antnio,38.7178,-9.15326,Entire home/apt,58,3,276,2024-11-24,1.99,1,167,29,30460/AL
715217,House Santo Antoninho,3684048,Pedro,Lisboa,Misericrdia,38.70782,-9.14607,Entire home/apt,70,2,408,2024-12-11,2.80,1,147,78,49871/AL
718479,ANGOLA 1,2372087,Albertino,Lisboa,Arroios,38.72621,-9.13421,Entire home/apt,293,3,110,2024-08-07,0.79,63,291,16,
718511,ANGOLA,2372087,Albertino,Lisboa,Arroios,38.72621,-9.13421,Entire home/apt,264,3,97,2024-11-10,0.68,63,274,17,
720167,TILES APARTMENT - BY MAYORAL,3716977,Alexandre,Lisboa,Santa Maria Maior,38.7105,-9.12977,Entire home/apt,56,2,671,2024-12-01,4.58,10,336,74,1713/AL
720544,Bright Apartment in the Soul of Lisbon,3719372,Helena & Pedro,Lisboa,Misericrdia,38.70933,-9.15136,Entire home/apt,60,3,410,2024-11-25,2.78,2,353,42,40609/AL
724835,Top Location Beautiful Apartment!,2730513,Dianka,Lisboa,Santo Antnio,38.72718,-9.14792,Entire home/apt,62,3,470,2024-11-21,3.18,3,329,40,
725982,Campo Pequeno - friends & children!,3755705,Luís Tiago,Lisboa,Areeiro,38.74346,-9.14105,Entire home/apt,191,3,57,2024-08-03,0.39,2,291,5,14472/AL
730465,Cozy & Central Apt Olhar da Moura,3798663,Maria / Pedro,Lisboa,Santa Maria Maior,38.71397,-9.13692,Entire home/apt,50,29,257,2021-10-02,1.81,1,87,0,
730749,OCEAN VIEWS -  ESTORIL BEACH HOUSE,2681923,Carlos,Cascais,Cascais e Estoril,38.70361,-9.39368,Entire home/apt,67,4,352,2024-11-21,2.49,2,300,36,
737280,Room in Lisbon Center,3849818,Linda,Lisboa,Misericrdia,38.710639535565875,-9.148086054347328,Private room,35,3,1,2012-10-31,0.01,4,337,0,
739135,Bright and spacious apartment in th,3865188,Mario,Lisboa,Santa Maria Maior,38.71286,-9.13638,Entire home/apt,110,3,220,2024-11-01,1.61,2,218,51,
739227,Apartment T1 Bairro Alto - Baixa - Chiado,3865513,Álvaro,Lisboa,Misericrdia,38.7107,-9.1443,Entire home/apt,77,3,131,2024-12-08,0.95,1,6,53,33128/AL
741243,Apartment in Carcavelos Near Beach,3878913,Paulo,Cascais,Carcavelos e Parede,38.68475,-9.34379,Entire home/apt,131,5,115,2024-11-11,0.81,1,266,20,28140/AL
741631,Inglesinhos loft - modest apartament,2372087,Albertino,Lisboa,Misericrdia,38.71285,-9.14526,Entire home/apt,200,3,76,2024-10-14,0.55,63,362,4,
742502,Great Apartment in the Old Town Viii,914126,Martin,Lisboa,Santa Maria Maior,38.71258,-9.13634,Entire home/apt,291,1,335,2024-11-16,2.31,15,258,45,29971/AL
743292,Riba Coxos Lovely Surf Beach House,3893045,Alexandra,Mafra,Santo Isidoro,39.01075,-9.41653,Entire home/apt,240,6,97,2024-10-21,0.69,2,272,12,18661/AL
744454,White  Room -  Yoga and  Macrobiotic,763034,Eduardo,Mafra,Igreja Nova e Cheleiros,38.89021,-9.31018,Entire home/apt,65,2,7,2024-09-02,0.07,2,63,1,65979/AL
748394,1-Cozy Double Bed - Metro: Arroios & Alameda,2958491,Jarbas,Lisboa,Arroios,38.73204,-9.13374,Private room,31,7,85,2024-09-14,0.59,5,175,26,29078/AL
751725,"Lapa Terrace, Luxury Apartment",4235131,Jorge,Lisboa,Estrela,38.70945,-9.15873,Entire home/apt,331,2,220,2021-05-24,1.58,2,4,0,28348/AL
751806,FLH Sé Apartment,3953109,Feels Like Home,Lisboa,Santa Maria Maior,38.71046829223633,-9.134815216064453,Entire home/apt,98,1,128,2024-11-25,0.88,279,263,8,37644/AL
753685,Lisbon at your feet - River View!,3964565,Flowermind,Lisboa,Santa Maria Maior,38.70969,-9.14167,Entire home/apt,95,2,599,2024-12-01,4.14,2,9,62,
754658,Your private garden in Lisboa! (Castelo/Alfama),3964565,Flowermind,Lisboa,Santa Maria Maior,38.71227,-9.13208,Entire home/apt,71,2,325,2024-12-02,2.23,2,11,49,
756329,Santa Catarina * stylish with yard *,2496172,Ana,Lisboa,Misericrdia,38.71063,-9.15173,Entire home/apt,,365,386,2020-07-29,2.65,1,0,0,20625/AL
757865,T3 & single room for renting Lisbon,3991816,Inês,Lisboa,Alvalade,38.74996,-9.13358,Entire home/apt,180,7,9,2022-09-04,0.07,2,94,0,55201
760499,Baixa Sunny apartment with a View!,822877,Joao,Lisboa,Santa Maria Maior,38.71225,-9.13516,Entire home/apt,74,4,469,2024-11-27,3.21,2,94,49,47358/AL
762993,Apartment Central Lisbon - Av. Roma,4022596,Ana,Lisboa,Alvalade,38.74552,-9.14223,Entire home/apt,130,5,50,2024-07-30,0.35,1,142,4,55959/AL
763199,Pleasant and much SYMPATHY,4023643,Isabel,Lisboa,Olivais,38.76793,-9.12509,Private room,30,1,832,2024-12-09,5.92,2,81,44,
764915,Stylish duplex located in the festive district,4032515,Isabelle,Lisboa,Misericrdia,38.71192,-9.14714,Entire home/apt,81,3,596,2024-12-01,4.09,2,132,41,11608/AL
766765,Chiado Loft 8 Terrace Lisbon Loft,4043364,Pedro,Lisboa,Misericrdia,38.71146,-9.1469,Entire home/apt,76,2,686,2024-12-05,4.67,24,305,68,
768070,"TypicaLisbon, house design",4051595,Helena,Lisboa,Estrela,38.70946,-9.15616,Entire home/apt,69,2,270,2024-10-29,1.96,2,354,21,53436
776285,2 bedroom apartment in Lisbon with garden view,4094259,Lisbon,Lisboa,So Vicente,38.71448,-9.12453,Entire home/apt,139,2,20,2024-11-02,0.16,9,334,5,21405/AL
783713,T2 Duplex central for up to 4p,4132554,Alexandra,Lisboa,Santo Antnio,38.72128,-9.14353,Entire home/apt,85,3,174,2024-11-18,1.26,2,59,21,AL 5998
785650,Condessa Doll's House by Lisbon Heart,4141894,Maria E João,Lisboa,Santa Maria Maior,38.71274,-9.14142,Entire home/apt,94,2,471,2024-11-14,3.24,6,360,24,3539/AL
785822,Loft in Heritage Building with City View Terrace,4043364,Pedro,Lisboa,Misericrdia,38.71027,-9.14686,Entire home/apt,93,2,714,2024-12-04,4.87,24,302,64,3323/AL
786813,Charming Apartment in Alfama Area,3634413,Birds,Lisboa,Santa Maria Maior,38.71022,-9.13193,Entire home/apt,105,2,237,2024-10-13,1.66,13,361,9,7981/AL
787004,Stunning Apartment in Alfama Area,3634413,Birds,Lisboa,Santa Maria Maior,38.70981,-9.13384,Entire home/apt,140,2,348,2024-12-01,2.46,13,348,60,7978/AL
787134,Apartamento renovado em Belem,3634413,Birds,Lisboa,Belm,38.69779,-9.20347,Entire home/apt,111,2,151,2024-10-12,1.04,13,354,27,25144/AL
787414,PRINCIPE REAL - HEART OF LISBON,4150684,Pedro,Lisboa,Misericrdia,38.7154,-9.14584,Entire home/apt,163,3,152,2024-11-22,1.10,1,7,29,AL 1305
789789,Chiado Loft 3 Fantastic New Place,4043364,Pedro,Lisboa,Misericrdia,38.71121,-9.14693,Entire home/apt,75,2,750,2024-12-06,5.11,24,310,57,
790907,Chiado Loft 2 Fantastic Last Floor,4043364,Pedro,Lisboa,Misericrdia,38.70898,-9.14708,Entire home/apt,79,2,726,2024-12-05,4.97,24,319,64,
791190,"Chiado ""Loft"" 4 Fantastic Place",4043364,Pedro,Lisboa,Misericrdia,38.70914,-9.1458,Entire home/apt,153,2,362,2024-10-24,2.49,24,214,28,
792158,CASA DA VILA 2,4173201,Burghard,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79675,-9.39181,Entire home/apt,80,2,264,2024-12-10,2.08,5,359,21,
792168,Charming Apartment near Basilica Estrela,4190120,Helena,Lisboa,Estrela,38.714973,-9.162873,Entire home/apt,134,2,48,2024-08-04,0.33,1,167,13,
795692,Apartamento no coração de Alfama,288645011,Carla & João,Lisboa,Santa Maria Maior,38.71198,-9.12852,Entire home/apt,50,2,259,2024-11-14,1.84,13,345,54,60143/AL
796929,Magnificent Lisbon View Design,2437170,Bruno,Lisboa,So Vicente,38.71991,-9.13289,Entire home/apt,123,2,351,2024-12-13,3.01,3,291,79,38505/AL
797650,Welcome to Lisbon : Art for you,4200619,Vera,Lisboa,Areeiro,38.73928,-9.13471,Entire home/apt,70,2,187,2024-11-25,1.32,4,297,63,62811/AL
801587,"Ericeira apartment, frontal seaview",1655665,Goncalo,Mafra,Carvoeira,38.95202,-9.41257,Entire home/apt,120,5,22,2023-02-18,0.16,1,364,0,3254/AL
804869,Romantic flat in Alfama (Lisbon),4236958,Irina,Lisboa,Santa Maria Maior,38.71147,-9.12931,Entire home/apt,69,4,402,2024-12-01,2.76,1,249,46,69499/AL
804957,Lisbon Sant'Ana Restelo 1br terrace,3455628,Pedro And Claudia,Lisboa,Arroios,38.71648,-9.13857,Entire home/apt,63,2,547,2024-10-27,3.76,5,299,26,4610/AL
805264,Beautiful and wide flat in Alfama (Lisbon),4239072,Irina,Lisboa,Santa Maria Maior,38.71017,-9.12855,Entire home/apt,90,4,257,2024-12-11,1.77,1,273,44,69498/AL
808192,Apartamento Mouraria Guesthouse - Room 1,4252169,Rafael,Lisboa,Santa Maria Maior,38.716621,-9.133551,Private room,35,1,544,2024-11-16,3.74,4,294,72,923/AL
819589,"LV Premier Baixa FI- central, balcony, space, AC",181902,Jose Luz,Lisboa,Santa Maria Maior,38.71314,-9.13701,Entire home/apt,154,1,137,2024-11-10,0.95,19,308,8,8936/AL
821922,Spacious Fully Equiped Apartment,1039097,Try,Lisboa,Estrela,38.70585,-9.16998,Entire home/apt,98,3,13,2024-03-24,0.10,11,314,1,44072-AL
828063,STUDIO 1 Príncipe Real,4341539,The 3 Sisters Lisbon,Lisboa,Misericrdia,38.71394,-9.14683,Entire home/apt,48,4,73,2024-11-18,0.53,9,349,21,4104/AL
828360,STUDIO 2 Príncipe Real,4341539,The 3 Sisters Lisbon,Lisboa,Misericrdia,38.71245,-9.1482,Entire home/apt,48,4,40,2024-10-27,0.31,9,365,12,4109/AL
829448,MODERN CONDE BARAO - RIVER DUPLEX,33252155,Priscilia,Lisboa,Misericrdia,38.70859379713662,-9.15150336921215,Entire home/apt,253,3,80,2024-11-16,0.56,14,45,23,1699/AL
834220,Spacious apartment - city center,4364368,Pedro,Lisboa,Santo Antnio,38.72252,-9.15217,Entire home/apt,,3,90,2021-09-21,0.64,1,0,0,102220/AL
834653,Centrality and comf house in Lisbon,4365267,Milene,Lisboa,Misericrdia,38.70988,-9.14886,Entire home/apt,60,2,185,2024-08-13,1.29,1,135,15,
834674,Two Bedrooms w/ Garden,4366168,Prédio Dos Poemas,Lisboa,Santa Maria Maior,38.71274,-9.12841,Entire home/apt,61,3,407,2024-12-01,2.80,2,241,49,
838844,Studio in the Historic Center/Baixa,3478817,Zé,Lisboa,Santa Maria Maior,38.71453,-9.13514,Entire home/apt,55,3,452,2024-11-17,3.11,2,346,40,56756/AL
842105,"Two Bedrooms Duplex with heating, Alfama",4366168,Prédio Dos Poemas,Lisboa,Santa Maria Maior,38.71266,-9.12852,Entire home/apt,59,3,461,2024-12-01,3.17,2,250,44,
842337,"Atalaia, 164, 2",4344063,Luis,Lisboa,Misericrdia,38.71388,-9.14513,Entire home/apt,25,1,114,2022-05-16,1.14,2,320,0,29175/AL
845724,Alfama: Enjoy Lisbon as a Local,213556525,Lisbon Hideouts,Lisboa,Santa Maria Maior,38.71148,-9.12883,Entire home/apt,52,3,295,2024-11-17,2.07,7,176,41,63717/AL
850008,Lisbon Sant'Ana Alcantara 2br apart,3455628,Pedro And Claudia,Lisboa,Arroios,38.71648,-9.13857,Entire home/apt,62,2,435,2024-11-06,3.03,5,320,25,14246/AL
1091821,@ SWEET BAIRRO ALTO,5998744,Ana And Pedro,Lisboa,Misericrdia,38.71126,-9.14647,Entire home/apt,94,3,454,2024-11-25,3.21,4,353,44,23399/AL
1093747,"Best location!Spacious,charming 2BR Apt.GreatViews",6009249,João,Lisboa,Santa Maria Maior,38.70932,-9.13667,Entire home/apt,113,3,95,2024-11-02,0.70,1,177,28,54803/AL
1095757,Just4u NewFlat@Bairro Alto & Chiado,6020594,Susana & Miguel,Lisboa,Misericrdia,38.71097,-9.14998,Entire home/apt,47,3,469,2020-06-23,3.32,1,0,0,46856/AL
1098546,Historical center with garden,6036710,Daniela,Lisboa,Santa Maria Maior,38.71241,-9.12898,Entire home/apt,84,3,399,2024-11-19,2.82,1,165,57,8460/AL
1100597,LISBON - BEDROOM + COFFEE,6027176,Isabel,Lisboa,Olivais,38.776218,-9.11723,Private room,45,1,560,2024-11-16,3.98,1,342,64,86691/AL
1100687,DOWNTOWN APARTMENT LISBON,6046508,Jose,Lisboa,Santo Antnio,38.72583,-9.1452,Entire home/apt,131,2,65,2024-10-28,0.47,1,136,5,2179/AL
1106913,CHIADO STUDIO IV GREAT APARTMENT!,4043364,Pedro,Lisboa,Santa Maria Maior,38.71179,-9.14028,Entire home/apt,95,2,628,2024-11-27,4.46,24,11,58,
1109704,central and cozy lisbon apartment,5988892,Ana E Joao,Lisboa,Santo Antnio,38.72071,-9.14265,Entire home/apt,38,2,462,2024-12-01,3.31,1,60,56,6417/AL
1110107,Lisbon Windmill Apartments (white),4580196,Joao_and_Vera,Lisboa,Santo Antnio,38.7197,-9.14124,Entire home/apt,136,3,312,2024-12-10,2.25,2,334,33,4678/AL
1112596,Lines of Wellington - Apartment,4141894,Maria E João,Torres Vedras,"S.Pedro e Santiago, S.Maria e S.Miguel, e Mataces",39.10452,-9.2626,Entire home/apt,64,2,90,2024-08-11,0.65,6,345,10,35621/AL
1113013,Room With a View /Bairro Alto,6108315,Hugo,Lisboa,Misericrdia,38.713902,-9.146406,Private room,69,2,159,2024-10-18,1.14,3,365,18,61122/AL
1113142,ApartmentCampo Grande - Metro Entrecampos,6109250,Susana,Lisboa,Alvalade,38.74975,-9.15117,Entire home/apt,132,4,12,2024-09-12,0.11,2,317,4,47187/AL
1114716,Alfama 2 You,5920645,Pedro,Lisboa,Santa Maria Maior,38.71319,-9.12739,Entire home/apt,64,3,731,2024-12-10,5.19,1,336,56,44432/AL
1116885,Alfama Stay Inn,6129991,Vasco,Lisboa,Santa Maria Maior,38.71124,-9.12926,Entire home/apt,55,3,364,2024-11-04,2.66,5,174,35,49404/AL
1120763,"(NEW) LapaCosy apart,Central Lisbon",4235131,Jorge,Lisboa,Estrela,38.70624,-9.16028,Entire home/apt,140,2,106,2024-05-26,0.75,2,0,2,70143/AL
1124000,Horizonte Mar,2903216,Lucilia,Sintra,So Joo das Lampas e Terrugem,38.91862,-9.41914,Entire home/apt,,7,27,2022-09-16,0.20,1,0,0,51451/AL
568655,Charming Apartment 2bed with patio in Alfama,5691663,Alexandra Pedro And Team,Lisboa,So Vicente,38.71439,-9.12665,Entire home/apt,70,2,296,2024-12-03,1.99,106,339,51,1411/AL
571283,Cascais Guincho - 4+1 Guests - 80m2 w/ balcony,2811099,André,Cascais,Cascais e Estoril,38.70695,-9.44572,Entire home/apt,100,5,8,2024-10-16,0.05,1,345,3,
573313,Casa de Malvar apto local agradavel,2820083,Sylvia,Lisboa,Carnide,38.75956,-9.19062,Entire home/apt,,3,24,2022-09-01,0.16,2,0,0,3384AL
579469,Gulbenkian Apartment,2381723,Renata,Lisboa,Avenidas Novas,38.73708,-9.14621,Entire home/apt,66,5,264,2024-03-09,1.88,1,124,3,24086/AL
579988,Yellow House-Relax for big families,2127831,Paulo,Sintra,Colares,38.80871,-9.45194,Entire home/apt,246,2,171,2024-11-26,1.31,1,283,18,8418/AL
581169,"Private room, great flat in center!",515924,Joel,Lisboa,Santo Antnio,38.72016,-9.14376,Private room,28,6,12,2022-05-24,0.08,16,147,0,
585175,BAIRRO ALTO Std (Free Pocket Wi-Fi),2494477,Paulo,Lisboa,Misericrdia,38.71176,-9.147,Entire home/apt,90,2,258,2024-10-25,1.73,3,180,20,18532/AL
585285,ChezChaouen~Lovely well located Ap. Bairro Alto,2884698,Patrícia,Lisboa,Misericrdia,38.71322,-9.1471,Entire home/apt,100,30,142,2021-08-29,1.04,1,166,0,
594877,Apartment with private garden and wifi in Lisbon.,2939406,Inês,Lisboa,Santo Antnio,38.72344,-9.14339,Entire home/apt,60,5,175,2024-12-11,1.76,1,230,45,13521/AL
596705,Very Central in Alfama - Lisbon from the Past,727771,Susana,Lisboa,Santa Maria Maior,38.71212,-9.12934,Entire home/apt,62,6,539,2024-12-10,3.58,7,101,42,36954/AL
597541,GreatStay Fanqueiros 2 Room 110,862470,Great Stay,Lisboa,Santa Maria Maior,38.71038,-9.13534,Private room,,1,36,2024-11-13,0.24,16,93,6,35092/AL
600565,"Lisbon Core I em Bairro Alto, Chiado",2971040,Estela,Lisboa,Misericrdia,38.71158,-9.14377,Entire home/apt,72,2,158,2024-06-29,1.05,13,330,12,3131/AL
601241,Old Cascais Central Charming Attic,2023076,Pedro,Cascais,Cascais e Estoril,38.69962,-9.42424,Entire home/apt,100,3,153,2024-10-25,1.08,3,131,25,
602156,Apartament Miradouro Portas do Sol,2979246,Maria,Lisboa,Santa Maria Maior,38.71369,-9.1311,Entire home/apt,90,3,10,2024-11-01,0.35,1,7,8,
603477,T1 in the center of Lisbon Homely,2987411,Vera,Lisboa,Areeiro,38.73866,-9.13047,Private room,,30,0,,,1,0,0,
604554,Casa Nino III - Miradouro do Adamastor,3812367,Nino,Lisboa,Misericrdia,38.70952,-9.15025,Entire home/apt,,4,473,2024-07-15,3.15,2,0,27,88042/AL
605995,Wonderful apartment 20 min. from Lisbon,2602745,Barbara & Fernando,Amadora,Mina de gua,38.76198,-9.23031,Entire home/apt,60,5,12,2023-09-27,0.08,1,166,0,
607083,Principe Real Garden Apartment,7547027,Maria,Lisboa,Misericrdia,38.71456,-9.14727,Entire home/apt,79,2,161,2024-10-27,1.07,4,314,17,25927/AL
607621,Principe Real duplex Apartment,7547027,Maria,Lisboa,Misericrdia,38.71509,-9.14644,Entire home/apt,300,3,87,2024-11-17,0.58,4,308,6,25926
608322,Cozy Apartment with Private Terrace - Bairro Alto,3015120,João,Lisboa,Misericrdia,38.71104,-9.14523,Entire home/apt,130,4,242,2024-10-17,1.61,1,257,12,18393/AL
610771,Casa Nino II  - Miradouro do Adamastor,3812367,Nino,Lisboa,Misericrdia,38.70953,-9.15028,Entire home/apt,,4,474,2024-07-15,3.18,2,0,30,89759/AL
612831,House of Maps : Downtown Lisbon,3033288,Pedro,Lisboa,Santa Maria Maior,38.71336,-9.13785,Entire home/apt,88,2,463,2024-11-25,3.08,2,352,43,81782/AL
619755,Cascais: modern apartment,3071136,Daniel,Cascais,Cascais e Estoril,38.70047,-9.43292,Entire home/apt,75,5,84,2024-10-22,0.56,1,345,13,55952/AL
625871,Large  studio in best neighbourhood,1416183,Fadoflats,Lisboa,Santa Maria Maior,38.71294,-9.14233,Entire home/apt,109,3,178,2024-11-16,1.19,10,122,40,15662/AL
629209,Charming  flat with killer views,3125722,Sabine,Lisboa,Misericrdia,38.71101,-9.15092,Entire home/apt,100,2,212,2024-08-24,1.52,1,98,12,88065/AL
630794,Spacious Flat with a view over Tagus  river,492321,Monica,Lisboa,Penha de Frana,38.7271,-9.11631,Entire home/apt,300,5,20,2016-01-02,0.14,1,83,0,
632865,Lapa Studio with Private Patio,387186,Nuno,Lisboa,Estrela,38.70926,-9.16124,Entire home/apt,76,3,426,2024-11-18,2.84,4,47,42,21716/AL
